mu,nu,psi,H,Combination
0.0,0.15,0.15,0.6662170303256881,Immune-Highly Susceptible
0.0,0.15,0.15,0.6562210830552728,Susceptible-Highly Susceptible
0.0,0.15,0.2,0.26750064270421936,Immune-Susceptible
0.0,0.15,0.2,0.6411544860791858,Immune-Highly Susceptible
0.0,0.15,0.2,0.6178170210587064,Susceptible-Highly Susceptible
0.0,0.15,0.25,0.2708016741953405,Immune-Susceptible
0.0,0.15,0.25,0.6414769522146921,Immune-Highly Susceptible
0.0,0.15,0.25,0.6144651243797296,Susceptible-Highly Susceptible
0.0,0.15,0.3,0.27615998048744717,Immune-Susceptible
0.0,0.15,0.3,0.6561623639386192,Immune-Highly Susceptible
0.0,0.15,0.3,0.6265139351182009,Susceptible-Highly Susceptible
0.0,0.15,0.35,0.29392820038798856,Immune-Susceptible
0.0,0.15,0.35,0.6507488271733555,Immune-Highly Susceptible
0.0,0.15,0.35,0.6369089116998735,Susceptible-Highly Susceptible
0.0,0.15,0.4,0.28536766391949714,Immune-Susceptible
0.0,0.15,0.4,0.6508179113114569,Immune-Highly Susceptible
0.0,0.15,0.4,0.6226215440507892,Susceptible-Highly Susceptible
0.0,0.15,0.45,0.26483886477264534,Immune-Susceptible
0.0,0.15,0.45,0.6451479423168911,Immune-Highly Susceptible
0.0,0.15,0.45,0.6220119184029511,Susceptible-Highly Susceptible
0.0,0.15,0.5,0.29700762098987943,Immune-Susceptible
0.0,0.15,0.5,0.6572737458705631,Immune-Highly Susceptible
0.0,0.15,0.5,0.6224753418637613,Susceptible-Highly Susceptible
0.0,0.15,0.55,0.26860857508343683,Immune-Susceptible
0.0,0.15,0.55,0.6481149024627448,Immune-Highly Susceptible
0.0,0.15,0.55,0.6037720165620033,Susceptible-Highly Susceptible
0.0,0.15,0.6,0.27538753977722374,Immune-Susceptible
0.0,0.15,0.6,0.6808137724186409,Immune-Highly Susceptible
0.0,0.15,0.6,0.6385504114699403,Susceptible-Highly Susceptible
0.0,0.15,0.65,0.29601602818581013,Immune-Susceptible
0.0,0.15,0.65,0.692785591593817,Immune-Highly Susceptible
0.0,0.15,0.65,0.6489901234114109,Susceptible-Highly Susceptible
0.0,0.15,0.7,0.3155685645120219,Immune-Susceptible
0.0,0.15,0.7,0.7103516675780983,Immune-Highly Susceptible
0.0,0.15,0.7,0.6295293241397684,Susceptible-Highly Susceptible
0.0,0.15,0.75,0.3249000789271288,Immune-Susceptible
0.0,0.15,0.75,0.7313546699190756,Immune-Highly Susceptible
0.0,0.15,0.75,0.6279653380855335,Susceptible-Highly Susceptible
0.0,0.15,0.8,0.3041177846806797,Immune-Susceptible
0.0,0.15,0.8,0.7564723105271096,Immune-Highly Susceptible
0.0,0.15,0.8,0.6414775171019907,Susceptible-Highly Susceptible
0.0,0.15,0.85,0.3274678625661816,Immune-Susceptible
0.0,0.15,0.85,0.787654727406213,Immune-Highly Susceptible
0.0,0.15,0.85,0.6060869138186226,Susceptible-Highly Susceptible
0.0,0.15,0.9,0.35967254839301505,Immune-Susceptible
0.0,0.15,0.9,0.7866525491544843,Immune-Highly Susceptible
0.0,0.15,0.9,0.5433924940906569,Susceptible-Highly Susceptible
0.0,0.15,0.95,0.4033249217374179,Immune-Susceptible
0.0,0.15,0.95,0.7422996165857767,Immune-Highly Susceptible
0.0,0.15,0.95,0.4376152762148925,Susceptible-Highly Susceptible
0.0,0.15,1.0,0.07907965477187472,Immune-Susceptible
0.0,0.15,1.0,0.1542752391472763,Immune-Highly Susceptible
0.0,0.15,1.0,0.1403666652592465,Susceptible-Highly Susceptible
0.0,0.2,0.0,0.27293214522693043,Immune-Susceptible
0.0,0.2,0.0,0.6370879411128336,Immune-Highly Susceptible
0.0,0.2,0.0,0.6256829856382494,Susceptible-Highly Susceptible
0.0,0.2,0.05,0.290068655457574,Immune-Susceptible
0.0,0.2,0.05,0.6399147348218284,Immune-Highly Susceptible
0.0,0.2,0.05,0.6286937157888574,Susceptible-Highly Susceptible
0.0,0.2,0.1,0.2867323915271948,Immune-Susceptible
0.0,0.2,0.1,0.6358294152087176,Immune-Highly Susceptible
0.0,0.2,0.1,0.6311208471311199,Susceptible-Highly Susceptible
0.0,0.2,0.15,0.25739474292826214,Immune-Susceptible
0.0,0.2,0.15,0.65119062487296,Immune-Highly Susceptible
0.0,0.2,0.15,0.6401849277245681,Susceptible-Highly Susceptible
0.0,0.2,0.2,0.2692077869529718,Immune-Susceptible
0.0,0.2,0.2,0.6706304094830585,Immune-Highly Susceptible
0.0,0.2,0.2,0.6485087532249063,Susceptible-Highly Susceptible
