mu,nu,psi,H,Combination
0.0,0.1,0.7000000000000001,0.36399477439667544,Susceptible-Highly Susceptible
0.0,0.1,0.75,0.19600324700599428,Immune-Susceptible
0.0,0.1,0.75,0.41035664006800776,Immune-Highly Susceptible
0.0,0.1,0.75,0.39912645046026124,Susceptible-Highly Susceptible
0.0,0.1,0.8,0.20606000893449655,Immune-Susceptible
0.0,0.1,0.8,0.40668725237606335,Immune-Highly Susceptible
0.0,0.1,0.8,0.40929727784557274,Susceptible-Highly Susceptible
0.0,0.1,0.8500000000000001,0.21777350293317407,Immune-Susceptible
0.0,0.1,0.8500000000000001,0.433970448483133,Immune-Highly Susceptible
0.0,0.1,0.8500000000000001,0.44173850861399405,Susceptible-Highly Susceptible
0.0,0.1,0.9,0.25682893894988207,Immune-Susceptible
0.0,0.1,0.9,0.4521203475603219,Immune-Highly Susceptible
0.0,0.1,0.9,0.45188361510640357,Susceptible-Highly Susceptible
0.0,0.1,0.9500000000000001,0.2699190936983362,Immune-Susceptible
0.0,0.1,0.9500000000000001,0.4670225662196012,Immune-Highly Susceptible
0.0,0.1,0.9500000000000001,0.4673062911955596,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.0,0.15184450811689232,Immune-Susceptible
0.0,0.15000000000000002,0.0,0.28705606161922964,Immune-Highly Susceptible
0.0,0.15000000000000002,0.0,0.2826415736314207,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.05,0.12921721127656974,Immune-Susceptible
0.0,0.15000000000000002,0.05,0.2975978203082704,Immune-Highly Susceptible
0.0,0.15000000000000002,0.05,0.29453867696019315,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.1,0.1516969134732108,Immune-Susceptible
0.0,0.15000000000000002,0.1,0.2873545543129304,Immune-Highly Susceptible
0.0,0.15000000000000002,0.1,0.28271328703460846,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.15000000000000002,0.14179080287870283,Immune-Susceptible
0.0,0.15000000000000002,0.15000000000000002,0.2883819015957158,Immune-Highly Susceptible
0.0,0.15000000000000002,0.15000000000000002,0.2793716767311355,Susceptible-Highly Susceptible
0.0,0.15000000000000002,0.2,0.13001729042032675,Immune-Susceptible
0.0,0.15000000000000002,0.2,0.2861635161733194,Immune-Highly Susceptible
0.0,0.15000000000000002,0.2,0.2819153628461532,Susceptible-Highly Susceptible
