mu,nu,psi,H,Combination
0.0,0.2,0.8,0.7758964075079159,Immune-Susceptible
0.0,0.2,0.8,0.8140559796546691,Immune-Highly Susceptible
0.0,0.2,0.8,0.1168411862490697,Susceptible-Highly Susceptible
0.0,0.2,0.8500000000000001,0.7324712713519522,Immune-Susceptible
0.0,0.2,0.8500000000000001,0.7679660453959476,Immune-Highly Susceptible
0.0,0.2,0.8500000000000001,0.11499259197709888,Susceptible-Highly Susceptible
0.0,0.2,0.9,0.6651509794294602,Immune-Susceptible
0.0,0.2,0.9,0.6854872182428801,Immune-Highly Susceptible
0.0,0.2,0.9,0.11866401503678778,Susceptible-Highly Susceptible
0.0,0.2,0.9500000000000001,0.5368289138464357,Immune-Susceptible
0.0,0.2,0.9500000000000001,0.5462622359931889,Immune-Highly Susceptible
0.0,0.2,0.9500000000000001,0.1732950158270677,Susceptible-Highly Susceptible
0.0,0.25,0.0,0.7656815524967447,Immune-Susceptible
0.0,0.25,0.0,0.9321196167069902,Immune-Highly Susceptible
0.0,0.25,0.0,0.23770794482074403,Susceptible-Highly Susceptible
0.0,0.25,0.05,0.7688162224352219,Immune-Susceptible
0.0,0.25,0.05,0.9318769231463434,Immune-Highly Susceptible
0.0,0.25,0.05,0.22708561282417178,Susceptible-Highly Susceptible
0.0,0.25,0.1,0.7823546727622253,Immune-Susceptible
0.0,0.25,0.1,0.9286935421375316,Immune-Highly Susceptible
0.0,0.25,0.1,0.1971960453472026,Susceptible-Highly Susceptible
0.0,0.25,0.15000000000000002,0.7672201128737877,Immune-Susceptible
0.0,0.25,0.15000000000000002,0.9269646507311546,Immune-Highly Susceptible
0.0,0.25,0.15000000000000002,0.21119280132484178,Susceptible-Highly Susceptible
0.0,0.25,0.2,0.7833001248618028,Immune-Susceptible
0.0,0.25,0.2,0.91984464484286,Immune-Highly Susceptible
0.0,0.25,0.2,0.18859717194049894,Susceptible-Highly Susceptible
0.0,0.25,0.25,0.771527151317587,Immune-Susceptible
0.0,0.25,0.25,0.9207884477576745,Immune-Highly Susceptible
0.0,0.25,0.25,0.20612004445615767,Susceptible-Highly Susceptible
0.0,0.25,0.30000000000000004,0.7516135559778473,Immune-Susceptible
0.0,0.25,0.30000000000000004,0.9163877634752324,Immune-Highly Susceptible
0.0,0.25,0.30000000000000004,0.22939037100507234,Susceptible-Highly Susceptible
0.0,0.25,0.35000000000000003,0.7651324961089455,Immune-Susceptible
0.0,0.25,0.35000000000000003,0.9108896374842708,Immune-Highly Susceptible
0.0,0.25,0.35000000000000003,0.222568864038113,Susceptible-Highly Susceptible
0.0,0.25,0.4,0.7874719705896629,Immune-Susceptible
0.0,0.25,0.4,0.9083651929065546,Immune-Highly Susceptible
0.0,0.25,0.4,0.20054061623656333,Susceptible-Highly Susceptible
0.0,0.25,0.45,0.7921908796860584,Immune-Susceptible
0.0,0.25,0.45,0.903138036247405,Immune-Highly Susceptible
0.0,0.25,0.45,0.18769488057627542,Susceptible-Highly Susceptible
0.0,0.25,0.5,0.7753815042382799,Immune-Susceptible
0.0,0.25,0.5,0.8961178858757728,Immune-Highly Susceptible
0.0,0.25,0.5,0.2069103064698613,Susceptible-Highly Susceptible
0.0,0.25,0.55,0.7852452589052725,Immune-Susceptible
0.0,0.25,0.55,0.8819948310520257,Immune-Highly Susceptible
0.0,0.25,0.55,0.18828543572380202,Susceptible-Highly Susceptible
0.0,0.25,0.6000000000000001,0.8061060047012858,Immune-Susceptible
0.0,0.25,0.6000000000000001,0.8730389101813724,Immune-Highly Susceptible
0.0,0.25,0.6000000000000001,0.1526154565404108,Susceptible-Highly Susceptible
0.0,0.25,0.65,0.7895904432446635,Immune-Susceptible
0.0,0.25,0.65,0.8602900153914167,Immune-Highly Susceptible
0.0,0.25,0.65,0.1630633579659278,Susceptible-Highly Susceptible
0.0,0.25,0.7000000000000001,0.7895138440885586,Immune-Susceptible
0.0,0.25,0.7000000000000001,0.8454134769889229,Immune-Highly Susceptible
0.0,0.25,0.7000000000000001,0.13747421127437132,Susceptible-Highly Susceptible
0.0,0.25,0.75,0.7659639925610664,Immune-Susceptible
0.0,0.25,0.75,0.8194010647078197,Immune-Highly Susceptible
0.0,0.25,0.75,0.1358005227685021,Susceptible-Highly Susceptible
0.0,0.25,0.8,0.7444830462329717,Immune-Susceptible
0.0,0.25,0.8,0.7896292850463916,Immune-Highly Susceptible
0.0,0.25,0.8,0.12823083808270094,Susceptible-Highly Susceptible
0.0,0.25,0.8500000000000001,0.7102937027083275,Immune-Susceptible
0.0,0.25,0.8500000000000001,0.7405520248550808,Immune-Highly Susceptible
0.0,0.25,0.8500000000000001,0.11474426926847545,Susceptible-Highly Susceptible
0.0,0.25,0.9,0.6339749638403981,Immune-Susceptible
0.0,0.25,0.9,0.6630374326538181,Immune-Highly Susceptible
0.0,0.25,0.9,0.1522818398675048,Susceptible-Highly Susceptible
0.0,0.25,0.9500000000000001,0.5068068477752005,Immune-Susceptible
0.0,0.25,0.9500000000000001,0.5190245427893251,Immune-Highly Susceptible
0.0,0.25,0.9500000000000001,0.2179762052497168,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.0,0.7447606479383402,Immune-Susceptible
0.0,0.30000000000000004,0.0,0.913838791513665,Immune-Highly Susceptible
0.0,0.30000000000000004,0.0,0.2548318572065179,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.05,0.7712866085622408,Immune-Susceptible
0.0,0.30000000000000004,0.05,0.9135043502363164,Immune-Highly Susceptible
0.0,0.30000000000000004,0.05,0.2180725706285446,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.1,0.7797131973034475,Immune-Susceptible
0.0,0.30000000000000004,0.1,0.9100661359912616,Immune-Highly Susceptible
0.0,0.30000000000000004,0.1,0.19704402847094238,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.15000000000000002,0.7307957235954308,Immune-Susceptible
0.0,0.30000000000000004,0.15000000000000002,0.906703000461466,Immune-Highly Susceptible
0.0,0.30000000000000004,0.15000000000000002,0.23662982604502347,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.2,0.6819515890901768,Immune-Susceptible
0.0,0.30000000000000004,0.2,0.9105013669299254,Immune-Highly Susceptible
0.0,0.30000000000000004,0.2,0.29614751705218956,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.25,0.7683316064466429,Immune-Susceptible
0.0,0.30000000000000004,0.25,0.9110036584626738,Immune-Highly Susceptible
0.0,0.30000000000000004,0.25,0.20333265255693297,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.30000000000000004,0.7295959759991649,Immune-Susceptible
0.0,0.30000000000000004,0.30000000000000004,0.902132374958413,Immune-Highly Susceptible
0.0,0.30000000000000004,0.30000000000000004,0.2422406667883851,Susceptible-Highly Susceptible
0.0,0.30000000000000004,0.35000000000000003,0.7659610205060102,Immune-Susceptible
